# x (km)              y (km)
282136.097568189900 291639.747205058986
282158.893291339627 291661.984408974182
282181.707308740355 291684.185310412082
282204.539716714236 291706.349717747478
282223.380823671119 291730.977383869467
282307.566186439246 291812.073057638132
282392.007746360148 291892.659954720060
282476.710434509325 291972.727796913357
282561.679244125029 292052.265939098899
282646.919228788989 292131.263353076589
282732.435500251770 292209.708610586298
282818.233225864882 292287.589865468035
282904.317625572905 292364.894834917039
282990.693968421197 292441.610779785668
283077.367568523623 292517.724483881961
283164.343780433410 292593.222232213244
283251.627993852017 292668.089788120007
283339.225627605512 292742.312369244231
283427.142122809193 292815.874622273725
283515.382935135392 292888.760596402572
283603.953526088037 292960.953715445474
283692.859353178937 293032.436748542532
283782.105858891911 293103.191779390967
283871.698458304047 293173.200173938065
283961.642525226693 293242.442546469159
284051.943376708834 293310.898724027618
284142.606255734921 293378.547709100880
284233.636311928101 293445.367640513286
284325.038580052671 293511.335752464831
284416.817956090614 293576.428331664705
284508.979170642560 293640.620672510937
284601.526759380300 293703.887030278624
284694.465030251828 293766.200572287373
284787.798027112556 293827.533327036246
284881.529489422857 293887.856131306558
284975.662807623681 293947.138575259654
285070.200973761966 294005.348945577047
285165.146526905708 294062.454166725278
285260.501492844662 294118.419740465702
285356.267317535589 294173.209683769848
285452.444793705828 294226.786465362296
285549.033979985979 294279.110941168154
285646.034111903107 294330.142289024370
285743.443504016846 294379.837943097809
285841.259442445007 294428.153528555878
285939.478066987416 294475.042797156202
286038.094242026273 294520.457564560988
286137.101415356563 294564.347650333366
286236.491464093502 294606.660821765021
286336.254526806762 294647.342742881738
286436.378821057442 294686.336930210178
286536.850445567397 294723.584717149613
286637.653166337172 294759.025229084771
286738.768186155998 294792.595371689124
286840.173897126806 294824.229835223756
286941.845616072591 294853.861118000641
287043.755303003185 294881.419572577754
287145.871263225737 294906.833478653978
287248.157834183367 294930.029147039575
287350.575058724557 294950.931059464987
287453.078347247327 294969.462049346650
287555.618132047297 294985.543528918235
287658.139518221375 294999.095768327243
287760.581936658884 295010.038232351711
287862.878805962682 295018.289980261645
287964.957211584726 295023.770133968384
288066.737611992052 295026.398418932455
288168.133583250921 295026.095781254000
288269.051614961470 295022.785082894494
288369.390971896006 295016.391875030124
288469.043636867427 295006.845247058547
288567.894351144496 294994.078745776962
288665.820768964069 294978.031355732179
288762.693742202828 294958.648527786019
288858.377749879379 294935.883238674141
288952.731484721065 294909.697059946251
289045.608605428482 294880.061210431159
289136.858658474055 294846.957562586293
289226.328167327563 294810.379570132587
289313.861880083161 294770.333082626166
289399.304158866929 294726.837012446194
289482.500486553414 294679.923821369419
289563.299058752775 294629.639797650685
289641.552422327979 294576.045100348943
289717.119116495771 294519.213555368653
289789.865269386850 294459.232196952740
289859.666102220363 294396.200558620447
289926.407295210171 294330.229728088016
289989.986173951766 294261.441190781887
290050.312682080141 294189.965495396114
290107.310114956694 294115.940781906946
290160.915599357570 294039.511217045947
290211.080314845894 293960.825384203577
290257.769462925440 293880.034674068855
290300.961999495805 293797.291719233675
290340.650153997878 293712.748910910625
290376.838764568267 293626.557029371907
290409.544462360966 293538.864012311387
290438.794739943463 293449.813877647743
290464.626938539732 293359.545809840492
290487.087187150726 293268.193412008462
290506.229323622072 293175.884120299830
290522.113823920779 293082.738772245299
290534.806761601707 292988.871317276964
290544.378815022588 292894.388655180752
290550.904335548519 292799.390586861875
290554.460485991091 292703.969861297868
290555.126454963116 292608.212302758708
290552.982749785937 292512.197003121430
290548.110568012809 292415.996565243579
290540.591245194955 292319.677384810348
290530.505777890328 292223.299959113006
290517.934414268471 292126.919213614310
290502.956308585417 292030.584837930568
290485.649234259094 291934.341624442313
290466.089349624119 291838.229804108269
290444.351010740211 291742.285375165578
290420.506625813490 291646.540421408543
290394.626546073472 291551.023417597520
290366.778988302394 291455.759520284657
290337.029984599212 291360.770842946949
290305.443355364725 291266.076714811032
290272.080701904837 291171.693923158222
290237.001415469625 291077.636939192947
290200.262700436288 290983.918127734913
290161.919606930518 290890.547941582568
290122.025073416065 290797.535100783338
290080.629976588418 290704.886757660308
290037.783186362474 290612.608648473979
289993.531624900876 290520.705232485314
289947.920328512089 290429.179819240235
289900.992511436285 290338.034684891754
289852.789630692801 290247.271178352181
289803.351451306778 290156.889818042342
289752.716111350979 290066.890379968972
289700.920186346455 289977.271977822238
289647.998752648826 289888.033135747071
289593.985449532513 289799.171854399261
289538.912539740617 289710.685670855164
289482.810968330305 289622.571712904202
289425.710419685463 289534.826748215011
289367.639372608392 289447.447228823905
289308.625153435394 289360.429331364576
289248.693987145030 289273.768993418722
289187.871046452958 289187.461946339405
289126.180498902162 289101.503744866059
289063.645551972731 289015.889793825161
289000.288496247726 288930.615372184315
288936.130746678798 288845.675654702820
288871.192882002739 288761.065731401963
288805.494682365272 288676.780625056883
288739.055165212951 288592.815306894947
288671.892619513790 288509.164710667683
288604.024638372008 288425.823745248956
288535.468150100089 288342.787305897451
288466.239447813190 288260.050284309837
288396.354217609274 288177.607577578397
288325.827565397252 288095.454096156638
288254.674042436236 288013.584770927730
288182.907669642882 287931.994559460611
288110.541960727773 287850.678451530985
288037.589944214677 287769.631473978865
287964.064184398332 287688.848694965069
287889.976801290992 287608.325227684923
287815.339489609993 287528.056233593088
287740.163536851411 287448.036925184308
287664.459840498224 287368.262568377133
287588.238924403791 287288.728484535706
287511.510954394122 287209.430052168434
287434.285753128817 287130.362708334811
287356.572814255720 287051.521949788556
287278.381315898674 286972.903333884955
287199.720133509662 286894.502479277027
287120.597852118604 286816.315066419251
287041.022778011858 286738.336837903247
286961.002949868038 286660.563598639623
286880.546149378235 286582.991215903370
286799.659911378054 286505.615619258606
286718.351533515379 286428.432800375042
286636.628085476870 286351.438812748122
286554.496417796239 286274.629771334352
286471.963170266245 286198.001852112473
286389.034779971000 286121.551291576587
286305.717488961818 286045.274386174337
286222.017351590504 285969.167491691478
286137.940241520584 285893.227022595645
286053.491858428868 285817.449451340188
285968.677734416269 285741.831307636865
285883.503240138234 285666.369177700544
285797.973590672773 285591.059703472129
285712.093851134647 285515.899581820704
285625.868942051427 285440.885563732591
285539.303644510568 285366.014453486307
285452.402605089941 285291.283107820083
285365.170340581681 285216.688435091753
285277.611242518586 285142.227394435031
285189.729581513559 285067.896994913928
285101.529511420580 284993.694294676709
285013.015073323913 284919.616400110943
284924.190199367004 284845.660465002991
284835.058716424741 284771.823689699988
284745.624349629332 284698.103320279450
284655.890725754085 284624.496647723368
284565.861376464076 284551.001007101324
284475.539741437009 284477.613776761398
284384.929171362892 284404.332377529587
284294.032930825837 284331.154271919862
284202.854201074224 284258.076963353436
284111.396082684631 284185.097995388671
284019.661598122562 284112.214950962807
283927.653694206849 284039.425451643532
283835.375244479976 283966.727156893350
283742.829051489534 283894.117763344722
283650.017848983582 283821.595004087721
283556.944304026023 283749.156647969328
283463.611019031610 283676.800498904544
283370.020533727948 283604.524395200307
283276.175327044679 283532.326208890998
283182.077818934806 283460.203845086042
283087.730372129474 283388.155241330038
282993.135293830768 283316.178366974462
282898.294837342983 283244.271222561190
282803.211203646904 283172.431839219003
282707.886542917928 283100.658278070157
282612.322955991607 283028.948629649705
282516.522495777404 282957.301013336575
282420.487168623600 282885.713576794951
282324.218935636105 282814.184495427762
282227.719713950180 282742.711971840938
282130.991377960716 282671.294235318492
282034.035760509898 282599.929541308666
281936.854654034716 282528.616170920315
281839.449811676692 282457.352430429833
281741.822948353889 282386.136650798318
281643.975741798291 282314.967187198694
281545.909833558078 282243.842418553366
281447.626829967718 282172.760747079970
281349.128303086443 282101.720597848820
281250.415791605774 282030.720418347570
281151.490801728505 281959.758678056474
281052.354808019125 281888.833868032089
280953.009254227218 281817.944500499929
280853.455554084736 281747.089108455228
280753.695092078415 281676.266245272825
280653.729224197683 281605.474484325270
280553.559278658999 281534.712418607960
280453.186556608707 281463.978660374007
280352.612332803255 281393.271840775094
280251.837856268801 281322.590609511302
280150.864350940799 281251.933634486981
280049.693016284436 281181.299601475650
279973.506137524673 281134.566995561880
279871.974871327169 281063.985376742785
279770.248893090931 280993.423250785971
279668.329316805524 280922.879366753099
279566.217234667332 280852.352490085468
279463.913717600517 280781.841402306687
279361.419815763773 280711.344900731056
279258.736559041950 280640.861798178230
279155.864957523940 280570.390922694874
279052.806001965306 280499.931117280037
278949.560664239863 280429.481239618326
278846.129897776351 280359.040161817393
278742.514637983404 280288.606770151295
278638.715802663239 280218.179964809446
278534.734292412293 280147.758659650106
278430.570991011977 280077.341781959578
278326.226765807893 280006.928272216173
278221.702468077943 279936.517083858780
278116.998933391820 279866.107183060551
278012.116981959378 279795.697548507189
277907.057418969576 279725.287171179312
277801.821034921159 279654.875054140284
277696.408605942910 279584.460212326783
277590.820894106699 279514.041672345309
277485.058647731727 279443.618472271657
277379.122601679410 279373.189661454991
277273.013477642613 279302.754300325352
277166.731984425627 279232.311460205761
277060.278818217106 279161.860223127645
276953.654662856716 279091.399681649869
276846.860190093284 279020.928938681376
276739.896059837716 278950.447107308020
276632.762920408568 278879.953310621611
276525.461408771807 278809.446681553731
276417.992150773644 278738.926362711703
276310.355761368701 278668.391506218060
276202.552844840975 278597.841273553844
276094.583995020308 278527.274835404183
275986.449795493099 278456.691371506720
275878.150819807313 278386.090070504230
275769.687631673121 278315.470129798574
275661.060785158188 278244.830755408388
275552.270824877778 278174.171161829610
275443.318286181253 278103.490571897652
275334.203695332748 278032.788216653629
275224.927569688181 277962.063335212064
275115.490417868306 277891.315174631833
275005.892739926232 277820.542989788228
274896.135027512850 277749.746043250139
274786.217764036555 277678.923605156306
274676.141424819827 277608.074953095987
274565.906477252720 277537.199371991563
274455.513380941586 277466.296153982403
274344.962587855349 277395.364598312706
274234.254542467475 277324.404011218867
274123.389681895263 277253.413705821498
274012.368436035526 277182.393002017809
273901.191227697534 277111.341226376477
273789.858472732361 277040.257712034509
273678.370580159768 276969.141798595956
273566.727952291723 276897.992832032149
273454.930984853883 276826.810164584662
273342.980067102937 276755.593154668109
273230.875581943197 276684.341166778002
273118.617906038708 276613.053571396100
273006.207409924245 276541.729744901066
272893.644458112889 276470.369069478707
272780.929409201955 276398.970933034318
272668.062615975912 276327.534729106876
272555.044425507542 276256.059856784414
272441.875179256778 276184.545720620896
272328.555213166983 276112.991730554728
272215.084857759939 276041.397301828663
272101.464438227762 275969.761854910816
271987.694274523761 275898.084815417882
271873.774681450799 275826.365614038310
271759.705968747847 275754.603686458198
271645.488441174966 275682.798473287723
271531.122398596024 275610.949419988901
271416.608136060124 275539.055976804870
271301.945943880826 275467.117598689627
271187.136107714439 275395.133745240571
271072.178908635629 275323.103880629991
270957.074623212684 275251.027473539812
270841.823523579806 275178.903997095709
270726.425877509464 275106.732928803831
270610.881948481896 275034.513750487240
270495.191995753848 274962.245948224503
270379.356274426216 274889.929012288922
270263.375035509234 274817.562437088112
270147.248525987496 274745.145721105509
270030.976988882991 274672.678366843029
269914.560663317214 274600.159880763385
269797.999784571235 274527.589773233980
269681.294584146119 274454.967558472883
269564.445289820665 274382.292754493770
269447.452125708456 274309.564883052721
269330.315312314022 274236.783469596354
269213.035066587850 274163.948043209617
269095.611601979996 274091.058136565087
268978.045128492988 274018.113285873784
268860.335852733406 273945.113030834997
268742.483977962693 273872.056914588611
268624.489704146923 273798.944483667321
268506.353228005522 273725.775287949655
268388.074743058940 273652.548880614282
268269.654439675971 273579.264818094205
268151.092505119450 273505.922660032345
268032.389123591362 273432.521969237481
267913.544476277311 273359.062311641057
267794.558741389890 273285.543256254634
267675.432094211283 273211.964375127514
267556.164707128541 273138.325243316824
267436.756749688764 273064.625438829884
267317.208388630650 272990.864542585448
267197.519787925354 272917.042138378543
267077.691108814557 272843.157812841935
266957.722509849234 272769.211155408178
266837.614146926848 272695.201758271491
266717.366173327900 272621.129216351081
266596.978739751736 272546.993127254420
266476.451994352508 272472.793091241154
266355.786082773062 272398.528711187828
266234.981148179912 272324.199592552905
266114.037331295549 272249.805343342246
265992.954770432552 272175.345574075473
265871.733601524727 272100.819897752372
265750.373958159587 272026.227929819725
265628.875971608912 271951.569288139697
265507.239770859713 271876.843592957011
265385.465482643805 271802.050466867979
265263.553231467609 271727.189534788951
265141.503139641194 271652.260423926578
265019.315327306103 271577.262763746839
264896.989912464167 271502.196185945882
264750.591814751155 271412.717206537607
264627.960052318347 271337.510891354934
264505.191050303518 271262.234496567748
264382.284918024088 271186.887662925525
264259.241762795544 271111.470033259771
264136.061689955473 271035.981252456957
264012.744802888948 270960.420967431623
263889.291203052155 270884.788827099837
263765.700989996607 270809.084482353122
263641.974261392548 270733.307586033305
263518.111113051593 270657.457792906149
263394.111638949311 270581.534759637259
263271.030106047925 270506.183476597362
263146.759410258790 270430.113569346780
263022.352659097349 270353.969405962562
262897.809939428931 270277.750650449540
262773.131336390565 270201.456968592887
262648.316933410708 270125.088027933845
262523.366812229913 270048.643497748359
262398.281052920211 269972.123049023387
262273.059733904491 269895.526354435540
262147.702931975771 269818.853088329139
262022.210722315853 269742.102926694613
261896.583178513916 269665.275547147263
261770.820372584596 269588.370628906297
261644.922374985646 269511.387852774234
261518.889254635811 269434.326901116234
261392.721078932052 269357.187457840308
261266.417913766432 269279.969208377181
261139.979823542933 269202.671839660907
261013.406871193671 269125.295040108846
260886.699118195713 269047.838499603618
260759.856624586188 268970.301909473259
260632.879448978492 268892.684962472937
260505.767648577777 268814.987352766795
260378.521279195615 268737.208775909443
260251.140395265422 268659.348928828025
260131.637844877347 268586.256002812122
260003.996392326138 268508.239431808412
259876.220577308995 268430.140707995510
259748.310448972828 268351.959533536981
259620.266055156797 268273.695611883828
259492.087442405289 268195.348647757317
259363.774655982124 268116.918347133615
259235.327739882661 268038.404417226207
259106.746736847941 267959.806566471118
258978.031688376184 267881.124504509964
258849.182634736528 267802.357942175353
258720.199614980607 267723.506591474637
258591.082666954957 267644.570165575016
258461.831827312941 267565.548378788284
258332.447131526686 267486.440946556104
258202.928613898548 267407.247585435049
258073.276307572611 267327.968013082515
257943.490244545857 267248.601948241470
257813.570455679117 267169.149110727245
257683.516970708617 267089.609221412917
257553.329818256025 267009.982002215518
257423.009025839012 266930.267176082125
257292.554619882401 266850.464466977050
257161.966625727684 266770.573599867639
257031.245067643380 266690.594300711120
256900.389968835254 266610.526296442200
256769.401351455570 266530.369314959331
256638.279236613336 266450.123085112427
256507.023644383182 266369.787336689653
256375.634593815339 266289.361800405837
256244.112102944491 266208.846207889204
256112.456188798911 266128.240291669674
255980.666867409454 266047.543785166577
255848.744153818407 265966.756422676961
255716.688062088127 265885.877939363301
255584.498605309433 265804.908071242273
255452.175795610383 265723.846555172990
255319.719644164375 265642.693128845654
255187.130161198089 265561.447530770150
255152.680393109971 265540.336328249949
255009.898125686450 265452.740990016493
254877.056713941856 265371.229825688526
254744.081998057518 265289.625623073953
254610.973984251905 265207.928124062368
254477.732677838037 265126.137071306235
254344.358083231084 265044.252208210062
254210.850203955604 264962.273278919980
254077.209042652801 264880.200028313382
253943.434601087560 264798.032201988739
253809.526880155492 264715.769546255353
253675.485879889951 264633.411808123579
253541.311599468609 264550.958735294465
253407.004037220613 264468.410076150612
253272.563190632616 264385.765579745814
253137.989056355727 264303.024995795800
253003.281630211801 264220.188074668753
252868.440907199547 264137.254567375348
252733.466881501343 264054.224225560611
252598.359546488588 263971.096801493200
252463.118894728424 263887.872048057441
252327.744917989272 263804.549718743714
252192.237607247051 263721.129567639728
252056.596952690656 263637.611349421553
251920.822943727748 263553.994819344720
251784.915568990546 263470.279733235948
251648.874816341326 263386.465847484244
251512.700672877574 263302.552919032169
251376.393124937720 263218.540705367806
251239.952158106375 263134.428964516439
251103.377757219278 263050.217455031700
250966.669906369032 262965.905935988121
250829.828588909440 262881.494166972407
250692.853787461150 262796.981908075919
250555.745483916020 262712.368919885950
250418.503659442620 262627.654963478853
250281.128294490452 262542.839800411486
250143.619368794753 262457.923192713468
250005.976861381583 262372.904902880138
249868.200750571734 262287.784693864058
249730.291013985901 262202.562329068256
249592.247628548590 262117.237572338257
249454.070570492884 262031.810187955154
249315.759815364494 261946.279940627806
249177.315338026237 261860.646595485770
249038.737112661911 261774.909918072022
248900.025112780830 261689.069674336206
248761.179311221640 261603.125630626979
248622.199680156453 261517.077553685434
248483.086191094451 261430.925210637826
248343.838814886403 261344.668368989020
248204.457521728007 261258.306796615419
248064.942281163763 261171.840261758247
247925.293062090903 261085.268533017050
247785.509832762822 260998.591379342542
247645.592560792807 260911.808570030436
247505.541213157587 260824.919874714804
247365.355756200763 260737.925063361501
247225.036155636510 260650.823906261852
247084.582376552687 260563.616174026043
246943.994383414276 260476.301637577068
246803.272140066925 260388.880068144383
246662.415609739692 260301.351237257273
246521.424755048938 260213.714916739496
246380.299538000952 260125.970878702239
246239.039919995063 260038.118895538675
246097.645861827274 259950.158739917882
245956.117323692481 259862.090184778150
245814.454265188222 259773.913003322232
245700.680249418947 259706.565591090824
245558.761561172112 259618.202600298828
245416.708237857179 259529.730352547631
245274.520236842276 259441.148621973582
245132.197514911619 259352.457182949380
244989.740028267930 259263.655810077704
244847.147732535319 259174.744278186059
244704.420582761610 259085.722362320899
244561.558533421543 258996.589837742387
244418.561538418580 258907.346479918458
244275.429551087960 258817.992064519727
244132.162524199201 258728.526367413840
243988.760409957991 258638.949164660095
243845.223160009162 258549.260232504137
243701.550725438836 258459.459347372554
243557.743056776904 258369.546285867837
243413.800103998772 258279.520824762614
243245.564053649461 258174.266442289547
243101.327687479352 258083.996580596286
242956.955875106156 257993.613613278954
242812.448564220074 257903.117317764874
242667.805701968697 257812.507471625431
242523.027234958834 257721.783852570981
242378.113109258586 257630.946238445642
242233.063270399347 257539.994407222490
242087.877663377672 257448.928136998438
241942.556232657458 257357.747205989552
241797.098922171775 257266.451392526185
241651.505675324443 257175.040475047805
241505.776434992382 257083.514232098474
241359.911143526930 256991.872442321997
241213.909742756077 256900.114884457405
241067.772173985752 256808.241337333428
240921.498378001968 256716.251579864998
240775.088295072288 256624.145391047554
240628.541864947474 256531.922549952869
240481.859026863123 256439.582835724344
240335.039719541412 256347.126027572463
240188.083881192550 256254.551904770196
240040.991449516325 256161.860246648488
239893.762361703702 256069.050832591747
239746.396554438106 255976.123442033131
239598.893963897193 255883.077854450559
239451.254525754077 255789.913849361998
239303.478175178723 255696.631206320802
239155.564846839494 255603.229704911908
239007.514474904339 255509.709124747023
238859.326993042137 255416.069245460327
238711.002334424236 255322.309846704418
238562.540431725414 255228.430708145810
238413.941217125248 255134.431609460531
238265.204622309422 255040.312330330256
238116.330578470865 254946.072650437563
237967.319016310852 254851.712349462323
237818.169866040320 254757.231207076780
237668.883057381114 254662.629002942442
237519.458519566455 254567.905516704603
237369.896181342803 254473.060527989262
237220.195970970555 254378.093816398585
237070.357816225092 254283.005161506881
236920.381644397625 254187.794342856272
236770.267382296792 254092.461139953404
236620.014956248662 253997.005332264205
236469.624292098772 253901.426699211210
236319.095315212122 253805.725020168378
236168.427950474725 253709.900074457808
236017.622122294095 253613.951641345804
235866.677754600241 253517.879500038165
235715.594770846656 253421.683429677447
235564.373094010865 253325.363209337753
235413.012646595336 253228.918618021911
235261.513350628375 253132.349434656848
235109.875127664593 253035.655438090034
234958.097898786160 252938.836407085735
234806.181584602891 252841.892120320903
234654.126105253323 252744.822356381366
234501.931380405382 252647.626893758192
234349.597329256940 252550.305510843871
234197.123870536336 252452.857985928305
234044.510922503337 252355.284097195108
233891.758402949490 252257.583622718113
233738.866229198698 252159.756340457301
233585.834318107925 252061.802028255071
233432.662586067512 251963.720463832782
233279.350949001935 251865.511424786790
233125.899322370271 251767.174688584782
232972.307621166488 251668.710032562114
232818.575759920146 251570.117233918194
232664.703652696800 251471.396069712820
232510.691213098326 251372.546316862252
232356.538354263379 251273.567752135888
232202.244988867926 251174.460152152606
232047.811029125354 251075.223293376679
231893.236386787263 250975.856952114962
231738.520973143255 250876.360904512490
231583.664699021785 250776.734926549310
231428.667474790098 250676.978794036811
231273.529210354871 250577.092282614176
231118.249815162038 250477.075167744537
230962.829198197549 250376.927224711952
230807.267267987248 250276.648228617269
230651.563932597346 250176.237954374927
230495.719099634385 250075.696176709200
230339.732676245709 249975.022670150938
230183.604569119459 249874.217209033843
230027.334684484755 249773.279567490856
229870.922928112006 249672.209519450989
229714.369205312891 249571.006838635396
229557.673420940439 249469.671298554138
229400.835479389323 249368.202672502754
229243.855284595658 249266.600733558385
229086.732740037551 249164.865254577016
228929.467748734489 249062.996008188959
228772.060213248158 248960.992766796466
228614.510035681596 248858.855302569398
228456.817117680184 248756.583387442370
228298.981360430829 248654.176793111081
228141.002664662199 248551.635291028535
227982.880930644984 248448.958652402158
227824.616058191430 248346.146648190072
227666.207946655544 248243.199049097690
227507.656494933006 248140.115625574195
227348.961601460847 248036.896147809253
227190.123164217541 247933.540385729488
227031.141080723057 247830.048108995106
226872.015248038224 247726.419086996524
226712.745562765049 247622.653088850784
226553.331921046512 247518.749883398443
226393.774218566105 247414.709239199787
226234.072350547620 247310.530924531544
226074.226211755740 247206.214707383915
225914.235696494638 247101.760355456383
225754.100698608585 246997.167636154889
225593.821111481375 246892.436316588399
225433.396828036319 246787.566163565178
225272.827740735491 246682.556943589589
225112.113741580193 246577.408422859007
224951.254722109792 246472.120367259748
224790.250573402067 246366.692542364093
224629.101186072628 246261.124713427154
224467.806450274598 246155.416645382822
224306.366255698289 246049.568102841004
224144.780491570709 245943.578850083635
223983.049046655447 245837.448651061888
223821.171809252148 245731.177269392501
223659.148667195928 245624.764468354231
223496.979507857293 245518.210010884621
223334.664218141435 245411.513659576740
223172.202684488031 245304.675176675664
223009.594792870397 245197.694324074779
222846.840428795549 245090.570863313100
222683.939477303444 244983.304555571201
222520.891822966369 244875.895161668217
222357.697349888505 244768.342442057969
222194.355941705697 244660.646156826289
222030.867481584428 244552.806065687037
221867.231852221768 244444.821927978832
221703.448935844499 244336.693502661918
221539.518614208617 244228.420548314287
221375.440768598753 244120.002823128540
221211.215279827738 244011.440084908652
221046.842028235638 243902.732091066049
220882.320893689408 243793.878598616633
220717.651755582454 243684.879364177323
220552.834492833383 243575.734143962240
220387.868983885855 243466.442693779827
220222.755106707802 243357.004769028863
220057.492738790694 243247.420124695636
219892.081757148728 243137.688515349757
219726.522038318450 243027.809695141506
219560.813458357792 242917.783417797851
219394.955892845144 242807.609436618892
219228.949216879293 242697.287504475244
219062.793305077794 242586.817373803380
218896.488031576970 242476.198796603130
218730.033270030544 242365.431524433574
218563.428893609351 242254.515308410133
218396.674775000138 242143.449899200525
218229.770786404901 242032.235047021706
218062.716799540096 241920.870501636062
217895.512685635767 241809.356012348260
217728.158315434615 241697.691328001238
217560.653559191327 241585.876196973142
217392.998286671471 241473.910367173783
217225.192367150739 241361.793586040731
217057.235669414018 241249.525600536173
216889.128061754483 241137.106157143164
216720.869411972642 241024.535001862154
216552.459587375488 240911.811880207591
216383.898454775364 240798.936537203874
216215.185880489240 240685.908717382408
216046.321730337600 240572.728164777596
215877.305869643402 240459.394622923457
215708.138163231168 240345.907834849932
215538.818475426058 240232.267543079332
215369.346670052677 240118.473489622760
215199.722610434052 240004.525415976357
215029.946159390733 239890.423063117894
214860.017179239599 239776.166171503079
214689.935531792900 239661.754481061682
214519.701078357029 239547.187731194223
214349.313679731451 239432.465660768095
214178.773196207825 239317.588008114020
214008.079487568495 239202.554511022317
213837.232413085847 239087.364906739182
213666.231831520621 238972.018931963074
213495.077601121069 238856.516322840849
213323.769579621847 238740.856814964325
213152.307624242618 238625.040143366321
212980.691591687064 238509.066042516875
212808.921338141430 238392.934246319812
212636.996719273564 238276.644488108635
212464.917590231606 238160.196500643011
212292.683805642650 238043.590016104863
212120.295219611493 237926.824766094505
211947.751685719617 237809.900481627235
211775.053057023470 237692.816893128824
211602.199186053680 237575.573730432516
211429.189924813225 237458.170722774346
211256.025124776643 237340.607598790142
211082.704636888229 237222.884086510923
210909.228311561048 237104.999913359527
210735.595998675359 236986.954806146532
210561.807547577220 236868.748491066304
210387.862807077589 236750.380693693238
210213.761625450017 236631.851138977712
210039.503850430250 236513.159551242134
209865.089329213952 236394.305654177209
209690.517908455920 236275.289170837787
209515.789434268256 236156.109823638690
209340.903752219165 236036.767334351374
209165.860707331100 235917.261424099153
208990.660144079739 235797.591813353618
208815.301906392240 235677.758221930679
208639.785837645613 235557.760368986143
208464.111780665611 235437.597973011987
208288.279577724694 235317.270751832169
208112.289070540923 235196.778422598611
207936.140100276010 235076.120701786800
207759.832507534098 234955.297305192071
207583.366132359894 234834.307947925176
207406.740814237273 234713.152344408387
207229.956392087508 234591.830208371044
207053.012704267661 234470.341252845508
206875.909588569135 234348.685190163029
206698.646882215748 234226.861731949495
206521.224421862251 234104.870589121099
206343.642043592554 233982.711471880117
206165.899582918035 233860.384089710715
205987.996874775941 233737.888151374733
205809.933753527526 233615.223364907142
205631.710052956420 233492.389437611972
205453.325606266677 233369.386076057737
205274.780246081355 233246.212986073398
205096.073804440472 233122.869872743584
204917.206112799264 232999.356440404634
204738.177002026496 232875.672392639884
204558.986302402482 232751.817432275304
204379.633843617339 232627.791261375183
204200.119454769098 232503.593581237510
204020.442964361835 232379.224092389370
203840.604200304078 232254.682494582958
203660.602989906241 232129.968486790458
203480.439159879636 232005.081767199852
203300.112536333647 231880.022033210233
203119.622944774397 231754.788981427264
202938.970210102649 231629.382307658525
202758.154156611708 231503.801706908911
202577.174607985624 231378.046873376094
202396.031387297116 231252.117500445718
202214.724317005515 231126.013280686602
202033.253218954895 230999.733905846544
201851.617914371833 230873.279066846822
201669.818223863549 230746.648453778063
201487.853967415693 230619.841755895352
201305.724964390392 230492.858661613078
201123.431033523986 230365.698858500633
200940.971992925100 230238.362033277168
200758.347660072468 230110.847871806967
200575.557851812599 229983.156059094326
200392.602384357946 229855.286279279040
200209.481073284463 229727.238215630932
200026.193733529508 229599.011550545431
199842.740179389657 229470.605965538067
199659.120224518469 229342.021141239966
199475.333681924298 229213.256757392519
199291.380363967794 229084.312492842320
199107.260082360153 228955.188025536278
198922.972648160212 228825.883032516373
198738.517871772550 228696.397189914394
198553.895562945079 228566.730172947136
198369.105530766596 228436.881655910925
198184.147583664686 228306.851312176441
197999.021529403079 228176.638814183680
197813.727175079315 228046.243833436369
197628.264327122684 227915.666040497104
197442.632791291195 227784.905104981532
197256.832372669684 227653.960695553425
197070.862875667139 227522.832479919161
196884.724104014196 227391.520124822244
196698.415860760695 227260.023296037834
196511.937948273378 227128.341658367775
196325.290168232808 226996.474875634303
196138.472321631620 226864.422610675334
195951.484208771231 226732.184525338322
195764.325629259751 226599.760280474962
195576.996382009151 226467.149535935750
195389.496265232796 226334.351950563840
195201.825076442648 226201.367182189919
195013.982612446795 226068.194887626247
194825.968669346737 225934.834722660918
194637.783042534546 225801.286342052219
194449.425526690495 225667.549399522832
194260.895915779984 225533.623547753843
194072.194003051060 225399.508438379242
193883.319581031508 225265.203721979633
193694.272441526118 225130.709048076649
193505.052375613974 224996.024065126694
193315.659173645487 224861.148420515354
193126.092625239777 224726.081760551053
192936.352519281558 224590.823730459204
192746.438643918402 224455.373974375922
192556.350786558061 224319.732135342259
192366.088733864977 224183.897855297517
192175.652271758125 224047.870775073709
191985.041185407288 223911.650534388755
191794.255259230704 223775.236771840689
191603.294276891713 223638.629124900937
191412.158021295909 223501.827229908493
191220.846274588024 223364.830722063023
191029.358818148961 223227.639235418930
190837.695432592591 223090.252402878483
190645.855897762842 222952.669856185821
190453.839992730442 222814.891225919913
190261.647495789803 222676.916141488531
190069.278184455790 222538.744231121178
189876.731835460960 222400.375121862890
189684.008224751713 222261.808439567249
189491.107127485564 222123.043808889866
189298.028318027704 221984.080853281514
189104.771569947770 221844.919194981398
188911.336656016589 221705.558455010294
188717.723348202795 221565.998253163852
